#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2014 10 30 20 30 117  6.0 999 99.0 9999
2014 10 30 20 20 113  6.0 100  8.0 1943
2014 10 30 20 10 111  5.9 999 99.0 9999
2014 10 30 20 00 107  6.3 999 99.0 9999
2014 10 30 19 50 105  6.8 100  8.0 1943
2014 10 30 19 40 107  6.7 999 99.0 9999
2014 10 30 19 30 106  6.5 999 99.0 9999
2014 10 30 19 20 108  6.2 100 10.0 1820
2014 10 30 19 10 115  6.6 999 99.0 9999
2014 10 30 19 00 117  6.9 999 99.0 9999
2014 10 30 18 50 115  7.3 110 10.0 1751
2014 10 30 18 40 107  7.6 999 99.0 9999
2014 10 30 18 30 105  8.3 999 99.0 9999
2014 10 30 18 20 109  8.0 110 11.0 1723
2014 10 30 18 10 111  8.6 999 99.0 9999
2014 10 30 18 00 113  8.8 999 99.0 9999
2014 10 30 17 50 111  8.8 110 12.0 1653
2014 10 30 17 40 114  8.9 999 99.0 9999
2014 10 30 17 30 115  9.3 999 99.0 9999
2014 10 30 17 20 112  9.9 999 99.0 9999
2014 10 30 17 10 115  9.7 999 99.0 9999
2014 10 30 17 00 116  9.6 999 99.0 9999
2014 10 30 16 50 117  9.9 150 12.0 1555
2014 10 30 16 40 123  9.6 999 99.0 9999
2014 10 30 16 30 128  9.9 999 99.0 9999
2014 10 30 16 20 132  9.6 130 13.0 1539
2014 10 30 16 10 139  9.6 999 99.0 9999
2014 10 30 16 00 142 10.3 999 99.0 9999
2014 10 30 15 50 137 10.8 120 14.0 1502
2014 10 30 15 40 129 11.0 999 99.0 9999
2014 10 30 15 30 129 10.6 999 99.0 9999
2014 10 30 15 20 128 10.2 120 14.0 1502
2014 10 30 15 10 126 11.3 999 99.0 9999
2014 10 30 15 00 121 10.9 999 99.0 9999
2014 10 30 14 50 110 10.8 110 13.0 1443
2014 10 30 14 40 116 10.0 999 99.0 9999
2014 10 30 14 30 117 10.1 999 99.0 9999
2014 10 30 14 20 116 10.1 120 13.0 1321
2014 10 30 14 10 114 10.2 999 99.0 9999
2014 10 30 14 00 116 10.6 999 99.0 9999
2014 10 30 13 50 114 10.4 130 14.0 1254
2014 10 30 13 40 115 10.7 999 99.0 9999
2014 10 30 13 30 122 10.6 999 99.0 9999
2014 10 30 13 20 127 10.1 130 14.0 1254
2014 10 30 13 10 124 10.7 999 99.0 9999
2014 10 30 13 00 125 11.0 999 99.0 9999
2014 10 30 12 50 126 10.5 120 13.0 1217
2014 10 30 12 40 124 10.2 999 99.0 9999
2014 10 30 12 30 120 10.3 999 99.0 9999
2014 10 30 12 20 124 10.6 120 14.0 1149
2014 10 30 12 10 122  9.7 999 99.0 9999
2014 10 30 12 00 121 10.3 999 99.0 9999
2014 10 30 11 50 120 10.4 120 14.0 1149
2014 10 30 11 40 121 10.8 999 99.0 9999
2014 10 30 11 30 124 10.7 999 99.0 9999
2014 10 30 11 20 126 10.1 120 13.0 1020
2014 10 30 11 10 123 10.2 999 99.0 9999
2014 10 30 11 00 121  9.4 999 99.0 9999
2014 10 30 10 50 127 10.2 120 13.0 1020
2014 10 30 10 40 124 10.5 999 99.0 9999
2014 10 30 10 30 123 10.4 999 99.0 9999
2014 10 30 10 20 120 10.4 120 13.0 0920
2014 10 30 10 10 123 10.0 999 99.0 9999
2014 10 30 10 00 122 10.0 999 99.0 9999
2014 10 30 09 50 121 10.3 120 13.0 0920
2014 10 30 09 40 120  9.6 999 99.0 9999
2014 10 30 09 30 119 10.0 999 99.0 9999
2014 10 30 09 20 121 10.0 120 12.0 0917
2014 10 30 09 10 118  9.6 999 99.0 9999
2014 10 30 09 00 117  9.7 999 99.0 9999
2014 10 30 08 50 114  8.9 110 12.0 0849
2014 10 30 08 40 116  9.2 999 99.0 9999
2014 10 30 08 30 111  8.5 999 99.0 9999
2014 10 30 08 20 098  7.7 120 10.0 0818
2014 10 30 08 10 084  7.5 999 99.0 9999
2014 10 30 08 00 094  7.7 999 99.0 9999
2014 10 30 07 50 098  7.3 110 10.0 0736
2014 10 30 07 40 102  7.8 999 99.0 9999
2014 10 30 07 30 094  7.6 999 99.0 9999
2014 10 30 07 20 086  7.3  90 10.0 0640
2014 10 30 07 10 086  6.9 999 99.0 9999
2014 10 30 07 00 092  7.2 999 99.0 9999
2014 10 30 06 50 090  7.2  90 10.0 0640
2014 10 30 06 40 095  7.3 999 99.0 9999
2014 10 30 06 30 095  7.3 999 99.0 9999
2014 10 30 06 20 090  7.3  90 10.0 0607
2014 10 30 06 10 086  7.2 999 99.0 9999
2014 10 30 06 00 084  6.8 999 99.0 9999
2014 10 30 05 50 089  6.8  90  9.0 0548
2014 10 30 05 40 092  6.1 999 99.0 9999
2014 10 30 05 30 089  6.3 999 99.0 9999
2014 10 30 05 20 094  6.0  80  9.0 0506
2014 10 30 05 10 093  6.3 999 99.0 9999
2014 10 30 05 00 099  6.1 999 99.0 9999
2014 10 30 04 50 097  6.0 100  8.0 0449
2014 10 30 04 40 092  6.0 999 99.0 9999
2014 10 30 04 30 094  6.0 999 99.0 9999
2014 10 30 04 20 088  5.8 100  9.0 0323
2014 10 30 04 10 090  5.8 999 99.0 9999
2014 10 30 04 00 097  5.8 999 99.0 9999
2014 10 30 03 50 097  5.9 120 10.0 0306
2014 10 30 03 40 089  5.9 999 99.0 9999
2014 10 30 03 30 097  6.6 999 99.0 9999
2014 10 30 03 20 109  7.2 120 10.0 0306
2014 10 30 03 10 115  7.3 999 99.0 9999
2014 10 30 03 00 114  7.2 999 99.0 9999
2014 10 30 02 50 113  7.0 110  9.0 0240
2014 10 30 02 40 112  7.1 999 99.0 9999
2014 10 30 02 30 119  6.8 999 99.0 9999
2014 10 30 02 20 119  6.7 120  9.0 0201
2014 10 30 02 10 120  7.3 999 99.0 9999
2014 10 30 02 00 115  6.9 999 99.0 9999
2014 10 30 01 50 119  6.8 120  9.0 0141
2014 10 30 01 40 122  6.2 999 99.0 9999
2014 10 30 01 30 120  5.7 999 99.0 9999
2014 10 30 01 20 127  5.2 120  7.0 0104
2014 10 30 01 10 125  5.2 999 99.0 9999
2014 10 30 01 00 118  5.2 999 99.0 9999
2014 10 30 00 50 107  4.8 100  6.0 0044
2014 10 30 00 40 104  4.4 999 99.0 9999
2014 10 30 00 30 097  3.9 999 99.0 9999
2014 10 30 00 20 103  3.7 100  5.0 0019
2014 10 30 00 10 103  3.2 999 99.0 9999
2014 10 30 00 00 096  3.2 999 99.0 9999
2014 10 29 23 50 088  3.0 100  5.0 2250
2014 10 29 23 40 081  2.6 999 99.0 9999
2014 10 29 23 30 080  3.2 999 99.0 9999
2014 10 29 23 20 082  3.2  80  6.0 2243
2014 10 29 23 10 092  4.0 999 99.0 9999
2014 10 29 23 00 087  3.8 999 99.0 9999
2014 10 29 22 50 090  4.1  80  6.0 2243
2014 10 29 22 40 085  3.8 999 99.0 9999
2014 10 29 22 30 082  3.6 999 99.0 9999
2014 10 29 22 20 072  3.3  60  5.0 2158
2014 10 29 22 10 057  3.0 999 99.0 9999
2014 10 29 22 00 055  3.5 999 99.0 9999
2014 10 29 21 50 059  2.5  60  5.0 2149
2014 10 29 21 40 063  1.3 999 99.0 9999
2014 10 29 21 30 087  0.9 999 99.0 9999
2014 10 29 21 20 047  1.0 140  5.0 2020
2014 10 29 21 10 014  0.5 999 99.0 9999
2014 10 29 21 00 322  0.7 999 99.0 9999
2014 10 29 20 50 219  1.3 180  8.0 1955
2014 10 29 20 40 165  2.3 999 99.0 9999
2014 10 29 20 30 142  3.0 999 99.0 9999
2014 10 29 20 20 153  4.1 180  8.0 1955
2014 10 29 20 10 175  3.4 999 99.0 9999
2014 10 29 20 00 187  5.5 999 99.0 9999
2014 10 29 19 50 186  4.5 210  8.0 1946
2014 10 29 19 40 177  3.7 999 99.0 9999
2014 10 29 19 30 206  3.4 999 99.0 9999
2014 10 29 19 20 217  3.6 210  6.0 1845
2014 10 29 19 10 213  4.1 999 99.0 9999
2014 10 29 19 00 210  4.3 999 99.0 9999
2014 10 29 18 50 207  4.6 210  6.0 1845
2014 10 29 18 40 206  4.4 999 99.0 9999
2014 10 29 18 30 208  4.2 999 99.0 9999
2014 10 29 18 20 213  4.1 210  6.0 1736
2014 10 29 18 10 214  4.0 999 99.0 9999
2014 10 29 18 00 218  4.1 999 99.0 9999
2014 10 29 17 50 221  3.9 210  6.0 1736
2014 10 29 17 40 218  4.6 999 99.0 9999
2014 10 29 17 30 221  4.3 999 99.0 9999
2014 10 29 17 20 229  4.6 230  6.0 1711
2014 10 29 17 10 226  4.6 999 99.0 9999
2014 10 29 17 00 227  3.8 999 99.0 9999
2014 10 29 16 50 227  3.0 280  6.0 1553
2014 10 29 16 40 228  3.0 999 99.0 9999
2014 10 29 16 30 246  3.0 999 99.0 9999
2014 10 29 16 20 268  3.3 270  8.0 1545
2014 10 29 16 10 272  4.3 999 99.0 9999
2014 10 29 16 00 273  4.6 999 99.0 9999
2014 10 29 15 50 275  5.5 250  9.0 1513
2014 10 29 15 40 279  5.3 999 99.0 9999
2014 10 29 15 30 259  4.5 999 99.0 9999
2014 10 29 15 20 267  7.1 270 10.0 1447
2014 10 29 15 10 251  7.4 999 99.0 9999
2014 10 29 15 00 271  5.9 999 99.0 9999
2014 10 29 14 50 263  6.7 270 10.0 1447
2014 10 29 14 40 265  6.2 999 99.0 9999
2014 10 29 14 30 260  6.6 999 99.0 9999
2014 10 29 14 20 260  6.3 260 10.0 1335
2014 10 29 14 10 258  6.2 999 99.0 9999
2014 10 29 14 00 260  7.0 999 99.0 9999
2014 10 29 13 50 257  7.5 260 10.0 1312
2014 10 29 13 40 256  7.7 999 99.0 9999
2014 10 29 13 30 252  7.0 999 99.0 9999
2014 10 29 13 20 252  7.8 250 10.0 1223
2014 10 29 13 10 254  7.7 999 99.0 9999
2014 10 29 13 00 255  7.6 999 99.0 9999
2014 10 29 12 50 254  8.1 250 10.0 1155
2014 10 29 12 40 248  8.3 999 99.0 9999
2014 10 29 12 30 247  8.5 999 99.0 9999
2014 10 29 12 20 251  8.3 250 10.0 1155
2014 10 29 12 10 243  7.3 999 99.0 9999
2014 10 29 12 00 247  8.2 999 99.0 9999
2014 10 29 11 50 255  8.3 250 11.0 1100
2014 10 29 11 40 256  7.9 999 99.0 9999
2014 10 29 11 30 251  8.3 999 99.0 9999
2014 10 29 11 20 250  8.2 250 11.0 1100
2014 10 29 11 10 249  8.5 999 99.0 9999
2014 10 29 11 00 248  8.1 999 99.0 9999
2014 10 29 10 50 248  8.0 250 10.0 1014
2014 10 29 10 40 246  8.0 999 99.0 9999
2014 10 29 10 30 247  8.2 999 99.0 9999
2014 10 29 10 20 246  8.2 240 11.0 0943
2014 10 29 10 10 243  8.3 999 99.0 9999
2014 10 29 10 00 241  8.4 999 99.0 9999
2014 10 29 09 50 238  8.4 240 11.0 0943
2014 10 29 09 40 236  8.5 999 99.0 9999
2014 10 29 09 30 235  8.2 999 99.0 9999
2014 10 29 09 20 231  8.3 220 11.0 0915
2014 10 29 09 10 227  8.4 999 99.0 9999
2014 10 29 09 00 227  8.7 999 99.0 9999
2014 10 29 08 50 226  8.7 230 12.0 0805
2014 10 29 08 40 227  8.9 999 99.0 9999
2014 10 29 08 30 227  8.7 999 99.0 9999
2014 10 29 08 20 227  8.4 230 12.0 0805
2014 10 29 08 10 225  8.7 999 99.0 9999
2014 10 29 08 00 223  9.0 999 99.0 9999
2014 10 29 07 50 221  8.6 220 12.0 0708
2014 10 29 07 40 220  8.9 999 99.0 9999
2014 10 29 07 30 220  8.7 999 99.0 9999
2014 10 29 07 20 219  9.4 220 13.0 0645
2014 10 29 07 10 219  9.2 999 99.0 9999
2014 10 29 07 00 222  9.1 999 99.0 9999
2014 10 29 06 50 216  9.5 220 13.0 0645
2014 10 29 06 40 209  8.2 999 99.0 9999
2014 10 29 06 30 212  7.2 999 99.0 9999
2014 10 29 06 20 213  8.2 220 12.0 0536
2014 10 29 06 10 212  8.6 999 99.0 9999
2014 10 29 06 00 212  9.1 999 99.0 9999
2014 10 29 05 50 214  9.7 210 12.0 0506
2014 10 29 05 40 215  9.5 999 99.0 9999
2014 10 29 05 30 214  8.8 999 99.0 9999
2014 10 29 05 20 209  8.4 210 12.0 0506
2014 10 29 05 10 206  9.8 999 99.0 9999
2014 10 29 05 00 202  9.7 999 99.0 9999
2014 10 29 04 50 201  8.8 210 12.0 0412
2014 10 29 04 40 205  8.2 999 99.0 9999
2014 10 29 04 30 208  8.4 999 99.0 9999
2014 10 29 04 20 209  8.9 210 12.0 0412
2014 10 29 04 10 209  8.7 999 99.0 9999
2014 10 29 04 00 210  8.4 999 99.0 9999
2014 10 29 03 50 208  8.5 210 11.0 0337
2014 10 29 03 40 210  8.2 999 99.0 9999
2014 10 29 03 30 212  7.6 999 99.0 9999
2014 10 29 03 20 211  8.0 230 11.0 0302
2014 10 29 03 10 219  8.2 999 99.0 9999
2014 10 29 03 00 221  8.2 999 99.0 9999
2014 10 29 02 50 224  8.0 220 11.0 0152
2014 10 29 02 40 220  6.4 999 99.0 9999
2014 10 29 02 30 216  7.0 999 99.0 9999
2014 10 29 02 20 215  6.6 200 12.0 0123
2014 10 29 02 10 211  7.4 999 99.0 9999
2014 10 29 02 00 210  8.7 999 99.0 9999
2014 10 29 01 50 211  9.1 200 12.0 0123
2014 10 29 01 40 208  9.4 999 99.0 9999
2014 10 29 01 30 204 10.0 999 99.0 9999
2014 10 29 01 20 203  9.0 210 11.0 0118
2014 10 29 01 10 207  9.0 999 99.0 9999
2014 10 29 01 00 206  8.7 999 99.0 9999
2014 10 29 00 50 203  8.5 210 13.0 0018
2014 10 29 00 40 203  8.9 999 99.0 9999
2014 10 29 00 30 205  9.4 999 99.0 9999
2014 10 29 00 20 203  9.9 200 14.0 2324
2014 10 29 00 10 202  9.3 999 99.0 9999
2014 10 29 00 00 199  9.8 999 99.0 9999
2014 10 28 23 50 198 10.2 200 14.0 2324
2014 10 28 23 40 197 10.7 999 99.0 9999
2014 10 28 23 30 198 10.8 999 99.0 9999
2014 10 28 23 20 200 10.5 210 14.0 2317
2014 10 28 23 10 199  9.7 999 99.0 9999
2014 10 28 23 00 200  9.4 999 99.0 9999
2014 10 28 22 50 202  9.0 210 14.0 2213
2014 10 28 22 40 200  9.1 999 99.0 9999
2014 10 28 22 30 206  9.8 999 99.0 9999
2014 10 28 22 20 208 11.1 210 14.0 2213
2014 10 28 22 10 203 10.9 999 99.0 9999
2014 10 28 22 00 200 10.3 999 99.0 9999
2014 10 28 21 50 201  9.8 200 14.0 2132
2014 10 28 21 40 201 10.5 999 99.0 9999
2014 10 28 21 30 198 10.7 999 99.0 9999
2014 10 28 21 20 194 11.2 200 15.0 2036
2014 10 28 21 10 196 10.0 999 99.0 9999
2014 10 28 21 00 195 11.3 999 99.0 9999
2014 10 28 20 50 195 11.3 200 16.0 2013
2014 10 28 20 40 197 12.0 999 99.0 9999
2014 10 28 20 30 193 11.8 999 99.0 9999
2014 10 28 20 20 195 12.1 200 16.0 2013
2014 10 28 20 10 191 11.6 999 99.0 9999
2014 10 28 20 00 192 11.8 999 99.0 9999
2014 10 28 19 50 190 11.2 190 16.0 1851
2014 10 28 19 40 192 11.7 999 99.0 9999
2014 10 28 19 30 193 11.9 999 99.0 9999
2014 10 28 19 20 192 11.8 190 16.0 1843
2014 10 28 19 10 193 11.5 999 99.0 9999
2014 10 28 19 00 192 12.0 999 99.0 9999
2014 10 28 18 50 193 12.3 190 16.0 1843
2014 10 28 18 40 193 11.3 999 99.0 9999
2014 10 28 18 30 187  9.9 999 99.0 9999
2014 10 28 18 20 185  9.4 180 13.0 1728
2014 10 28 18 10 183 10.1 999 99.0 9999
2014 10 28 18 00 179  9.6 999 99.0 9999
2014 10 28 17 50 177  9.3 180 13.0 1728
2014 10 28 17 40 180 10.2 999 99.0 9999
2014 10 28 17 30 173  9.8 999 99.0 9999
2014 10 28 17 20 164  8.9 160 13.0 1641
2014 10 28 17 10 170  8.8 999 99.0 9999
2014 10 28 17 00 168  9.7 999 99.0 9999
2014 10 28 16 50 167  9.9 160 13.0 1641
2014 10 28 16 40 164  9.5 999 99.0 9999
2014 10 28 16 30 164  9.8 999 99.0 9999
2014 10 28 16 20 164  8.9 160 12.0 1617
2014 10 28 16 10 162  7.6 999 99.0 9999
2014 10 28 16 00 175  5.6 999 99.0 9999
2014 10 28 15 50 173  6.6 190 12.0 1502
2014 10 28 15 40 172  5.9 999 99.0 9999
2014 10 28 15 30 174  6.5 999 99.0 9999
2014 10 28 15 20 174  7.9 190 12.0 1502
2014 10 28 15 10 177  9.6 999 99.0 9999
2014 10 28 15 00 155  7.0 999 99.0 9999
2014 10 28 14 50 159  7.4 150 12.0 1402
2014 10 28 14 40 145  6.4 999 99.0 9999
2014 10 28 14 30 132  7.5 999 99.0 9999
2014 10 28 14 20 137  6.6 160 12.0 1343
2014 10 28 14 10 143  7.1 999 99.0 9999
2014 10 28 14 00 165  8.8 999 99.0 9999
2014 10 28 13 50 164 10.0 170 13.0 1306
2014 10 28 13 40 165  9.4 999 99.0 9999
2014 10 28 13 30 166  9.5 999 99.0 9999
2014 10 28 13 20 168  9.4 170 13.0 1306
2014 10 28 13 10 171  9.7 999 99.0 9999
2014 10 28 13 00 171  9.6 999 99.0 9999
2014 10 28 12 50 174  9.6 170 15.0 1203
2014 10 28 12 40 170  9.0 999 99.0 9999
2014 10 28 12 30 171  9.2 999 99.0 9999
2014 10 28 12 20 174  9.9 180 17.0 1125
2014 10 28 12 10 170 11.0 999 99.0 9999
2014 10 28 12 00 171 10.8 999 99.0 9999
2014 10 28 11 50 169 10.2 180 17.0 1125
2014 10 28 11 40 168 11.4 999 99.0 9999
2014 10 28 11 30 165 10.8 999 99.0 9999
2014 10 28 11 20 150  8.1 170 14.0 1119
2014 10 28 11 10 147  9.3 999 99.0 9999
2014 10 28 11 00 138  8.1 999 99.0 9999
2014 10 28 10 50 132  8.7 120 13.0 1028
2014 10 28 10 40 130  9.5 999 99.0 9999
2014 10 28 10 30 126  9.5 999 99.0 9999
2014 10 28 10 20 114  8.8  90 14.0 0925
2014 10 28 10 10 103  8.2 999 99.0 9999
2014 10 28 10 00 103  8.0 999 99.0 9999
2014 10 28 09 50 092  9.0  90 14.0 0925
2014 10 28 09 40 096  8.7 999 99.0 9999
2014 10 28 09 30 093  9.1 999 99.0 9999
2014 10 28 09 20 095  9.1  70 13.0 0841
2014 10 28 09 10 092  9.7 999 99.0 9999
2014 10 28 09 00 094  9.9 999 99.0 9999
2014 10 28 08 50 085  9.9  80 14.0 0819
2014 10 28 08 40 087  9.4 999 99.0 9999
2014 10 28 08 30 083  9.7 999 99.0 9999
2014 10 28 08 20 079 10.6  70 14.0 0723
2014 10 28 08 10 084 10.9 999 99.0 9999
2014 10 28 08 00 085 10.2 999 99.0 9999
2014 10 28 07 50 084 11.5  70 14.0 0723
2014 10 28 07 40 083 11.7 999 99.0 9999
2014 10 28 07 30 081 11.8 999 99.0 9999
2014 10 28 07 20 080 11.4  70 14.0 0709
2014 10 28 07 10 079 10.6 999 99.0 9999
2014 10 28 07 00 108 10.5 999 99.0 9999
2014 10 28 06 50 115 10.5 120 13.0 0628
2014 10 28 06 40 113 11.0 999 99.0 9999
2014 10 28 06 30 117 11.1 999 99.0 9999
2014 10 28 06 20 117 10.6 110 13.0 0526
2014 10 28 06 10 116 10.3 999 99.0 9999
2014 10 28 06 00 116  9.3 999 99.0 9999
2014 10 28 05 50 118  9.6 110 14.0 0505
2014 10 28 05 40 119 10.6 999 99.0 9999
2014 10 28 05 30 119 10.8 999 99.0 9999
2014 10 28 05 20 122 11.1 120 15.0 0427
2014 10 28 05 10 119 12.0 999 99.0 9999
2014 10 28 05 00 117 11.5 999 99.0 9999
2014 10 28 04 50 115 11.8 110 15.0 0418
2014 10 28 04 40 116 11.8 999 99.0 9999
2014 10 28 04 30 117 12.2 999 99.0 9999
2014 10 28 04 20 112 12.0 110 15.0 0418
2014 10 28 04 10 118 11.0 999 99.0 9999
2014 10 28 04 00 111 10.9 999 99.0 9999
2014 10 28 03 50 111 11.5 120 14.0 0336
2014 10 28 03 40 115 11.6 999 99.0 9999
2014 10 28 03 30 112 11.3 999 99.0 9999
2014 10 28 03 20 108 11.9 110 14.0 0317
2014 10 28 03 10 106 11.8 999 99.0 9999
2014 10 28 03 00 111 11.4 999 99.0 9999
2014 10 28 02 50 114 11.3 120 14.0 0236
2014 10 28 02 40 115 11.9 999 99.0 9999
2014 10 28 02 30 119 10.9 999 99.0 9999
2014 10 28 02 20 114 11.2 130 14.0 0134
2014 10 28 02 10 119 11.3 999 99.0 9999
2014 10 28 02 00 117 10.8 999 99.0 9999
2014 10 28 01 50 119 11.0 130 14.0 0102
2014 10 28 01 40 119 11.6 999 99.0 9999
2014 10 28 01 30 119 11.1 999 99.0 9999
2014 10 28 01 20 117 11.3 130 14.0 0102
2014 10 28 01 10 125 11.4 999 99.0 9999
2014 10 28 01 00 126 10.9 999 99.0 9999
2014 10 28 00 50 126 11.4 130 14.0 0044
2014 10 28 00 40 126 10.7 999 99.0 9999
2014 10 28 00 30 129 10.7 999 99.0 9999
2014 10 28 00 20 130 10.7 130 14.0 2338
2014 10 28 00 10 127 11.0 999 99.0 9999
2014 10 28 00 00 128 11.2 999 99.0 9999
2014 10 27 23 50 127 10.9 130 14.0 2338
2014 10 27 23 40 129 10.8 999 99.0 9999
2014 10 27 23 30 127 11.0 999 99.0 9999
2014 10 27 23 20 126 11.2 130 13.0 2311
2014 10 27 23 10 124 10.9 999 99.0 9999
2014 10 27 23 00 127 11.0 999 99.0 9999
2014 10 27 22 50 125 10.7 120 13.0 2221
2014 10 27 22 40 121 10.6 999 99.0 9999
2014 10 27 22 30 116 11.0 999 99.0 9999
2014 10 27 22 20 117 10.3 120 13.0 2212
2014 10 27 22 10 118 10.4 999 99.0 9999
2014 10 27 22 00 124 10.2 999 99.0 9999
2014 10 27 21 50 124 10.5 120 13.0 2055
2014 10 27 21 40 123 10.6 999 99.0 9999
2014 10 27 21 30 125 10.8 999 99.0 9999
2014 10 27 21 20 126 10.6 120 14.0 2026
2014 10 27 21 10 122 10.8 999 99.0 9999
2014 10 27 21 00 119 10.9 999 99.0 9999
2014 10 27 20 50 120 10.9 120 14.0 2026
2014 10 27 20 40 127 11.1 999 99.0 9999
2014 10 27 20 30 128 11.4 999 99.0 9999
2014 10 27 20 20 125 10.8 130 14.0 1941
2014 10 27 20 10 123 11.0 999 99.0 9999
2014 10 27 20 00 125 11.0 999 99.0 9999
2014 10 27 19 50 124 11.0 130 14.0 1941
2014 10 27 19 40 120 11.1 999 99.0 9999
2014 10 27 19 30 120 11.2 999 99.0 9999
2014 10 27 19 20 117 11.1 120 13.0 1859
2014 10 27 19 10 119 10.9 999 99.0 9999
2014 10 27 19 00 117 10.4 999 99.0 9999
2014 10 27 18 50 119 10.2 110 13.0 1809
2014 10 27 18 40 123 10.3 999 99.0 9999
2014 10 27 18 30 121  9.9 999 99.0 9999
2014 10 27 18 20 119 10.4 110 13.0 1809
2014 10 27 18 10 118 10.5 999 99.0 9999
2014 10 27 18 00 123 10.1 999 99.0 9999
2014 10 27 17 50 123  9.8 120 12.0 1749
2014 10 27 17 40 119  9.5 999 99.0 9999
2014 10 27 17 30 125  9.0 999 99.0 9999
2014 10 27 17 20 128  8.4 999 99.0 9999
2014 10 27 17 10 127  8.0 999 99.0 9999
2014 10 27 17 00 124  8.2 999 99.0 9999
2014 10 27 16 50 129  8.1 110 11.0 1603
2014 10 27 16 40 124  8.5 999 99.0 9999
2014 10 27 16 30 124  8.7 999 99.0 9999
2014 10 27 16 20 119  9.1 110 11.0 1603
2014 10 27 16 10 116  9.2 999 99.0 9999
2014 10 27 16 00 121  9.1 999 99.0 9999
2014 10 27 15 50 123  8.4 130 11.0 1504
2014 10 27 15 40 116  8.7 999 99.0 9999
2014 10 27 15 30 119  8.5 999 99.0 9999
2014 10 27 15 20 118  9.0 130 11.0 1504
2014 10 27 15 10 116  8.7 999 99.0 9999
2014 10 27 15 00 119  8.3 999 99.0 9999
2014 10 27 14 50 122  8.2 120 10.0 1411
2014 10 27 14 40 114  7.6 999 99.0 9999
2014 10 27 14 30 120  8.4 999 99.0 9999
2014 10 27 14 20 118  8.5 120 10.0 1411
2014 10 27 14 10 120  8.5 999 99.0 9999
2014 10 27 14 00 117  8.3 999 99.0 9999
2014 10 27 13 50 110  7.4 100 10.0 1332
2014 10 27 13 40 093  7.9 999 99.0 9999
2014 10 27 13 30 090  7.7 999 99.0 9999
2014 10 27 13 20 094  7.6  90  9.0 1315
2014 10 27 13 10 098  7.1 999 99.0 9999
2014 10 27 13 00 092  7.2 999 99.0 9999
2014 10 27 12 50 090  7.2  80 10.0 1151
2014 10 27 12 40 093  6.7 999 99.0 9999
2014 10 27 12 30 090  6.9 999 99.0 9999
2014 10 27 12 20 091  6.8  80 10.0 1151
2014 10 27 12 10 087  7.1 999 99.0 9999
2014 10 27 12 00 081  7.3 999 99.0 9999
2014 10 27 11 50 078  7.3  80  9.0 1052
2014 10 27 11 40 083  7.1 999 99.0 9999
2014 10 27 11 30 081  7.1 999 99.0 9999
2014 10 27 11 20 080  6.8  80  9.0 1048
2014 10 27 11 10 080  6.9 999 99.0 9999
2014 10 27 11 00 079  7.1 999 99.0 9999
2014 10 27 10 50 080  7.3  80  9.0 1048
2014 10 27 10 40 083  7.2 999 99.0 9999
2014 10 27 10 30 078  7.1 999 99.0 9999
2014 10 27 10 20 079  7.1  80  9.0 1018
2014 10 27 10 10 079  6.6 999 99.0 9999
2014 10 27 10 00 077  6.9 999 99.0 9999
2014 10 27 09 50 080  6.9  80  9.0 0946
2014 10 27 09 40 081  6.7 999 99.0 9999
2014 10 27 09 30 082  6.7 999 99.0 9999
2014 10 27 09 20 082  6.9  80  8.0 0917
2014 10 27 09 10 080  6.5 999 99.0 9999
2014 10 27 09 00 079  5.8 999 99.0 9999
2014 10 27 08 50 082  5.8  90  8.0 0753
2014 10 27 08 40 083  5.5 999 99.0 9999
2014 10 27 08 30 079  5.7 999 99.0 9999
2014 10 27 08 20 080  5.8  80  8.0 0747
2014 10 27 08 10 076  5.7 999 99.0 9999
2014 10 27 08 00 077  5.6 999 99.0 9999
2014 10 27 07 50 081  5.6  80  8.0 0747
2014 10 27 07 40 084  5.3 999 99.0 9999
2014 10 27 07 30 080  5.3 999 99.0 9999
2014 10 27 07 20 082  5.1  80  8.0 0620
2014 10 27 07 10 085  5.1 999 99.0 9999
2014 10 27 07 00 077  4.9 999 99.0 9999
2014 10 27 06 50 078  5.4  80  8.0 0616
2014 10 27 06 40 071  5.5 999 99.0 9999
2014 10 27 06 30 078  6.1 999 99.0 9999
2014 10 27 06 20 079  6.2  90  8.0 0537
2014 10 27 06 10 085  5.7 999 99.0 9999
2014 10 27 06 00 083  5.6 999 99.0 9999
2014 10 27 05 50 083  5.4  90  8.0 0537
2014 10 27 05 40 084  5.6 999 99.0 9999
2014 10 27 05 30 088  5.3 999 99.0 9999
2014 10 27 05 20 093  5.2  80  7.0 0513
2014 10 27 05 10 101  4.8 999 99.0 9999
2014 10 27 05 00 090  4.4 999 99.0 9999
2014 10 27 04 50 094  3.3  90  6.0 0437
2014 10 27 04 40 085  3.3 999 99.0 9999
2014 10 27 04 30 057  3.2 999 99.0 9999
2014 10 27 04 20 058  2.9  80  5.0 0409
2014 10 27 04 10 063  2.8 999 99.0 9999
2014 10 27 04 00 057  1.3 999 99.0 9999
2014 10 27 03 50 041  2.0 300  6.0 0256
2014 10 27 03 40 027  2.5 999 99.0 9999
2014 10 27 03 30 034  2.7 999 99.0 9999
2014 10 27 03 20 313  3.7 290  7.0 0228
